uitkomstmaat,model,ggd_regio,b,ll,ul,referentie_regio,beta_referentie_regio,goedkoper_dan_ref_regio,duurder_dan_ref_regio,verschil
Gezondheid Algemeen,1,GGD Fryslân,0.2575251813786543,0.23172783254687934,0.2833225302104293,GGD Rotterdam-Rijnmond,0.22750821674869673,False,False,0.0
Gezondheid Algemeen,1,GGD Zaanstreek/Waterland,0.34556172754748177,0.31094539845403457,0.38017805664092896,GGD Rotterdam-Rijnmond,0.22750821674869673,False,True,0.11805351079878504
Gezondheid Algemeen,1,GGD Groningen,0.4496714153011233,0.4046259937307007,0.49471683687154594,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,True,0.10590016822522058
Gezondheid Algemeen,1,GGD Drenthe,0.38617356988288154,0.34748898673436046,0.4248581530314026,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD IJsselland,0.46476885381006927,0.4182110601850129,0.5113266474351256,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,True,0.12099760673416654
Gezondheid Algemeen,1,GGD Regio Twente,0.5523029856408026,0.49697654064955726,0.6076294306320479,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,True,0.20853173856489987
Gezondheid Algemeen,1,GGD Noord- en Oost-Gelderland,0.3765846625276664,0.33886063937810845,0.4143086856772244,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,0.37658630430508194,0.3388621166919773,0.4143104919181866,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD Gelderland-Zuid,0.5579212815507392,0.5020320289200512,0.6138105341814272,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,True,0.21415003447483644
Gezondheid Algemeen,1,GGD Flevoland,0.4767434729152909,0.4289861328049888,0.524500813025593,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,True,0.13297222583938817
Gezondheid Algemeen,1,GGD Regio Utrecht,0.3530525614065048,0.3176858449021351,0.38841927791087455,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD Hollands-Noorden,0.4542560043585965,0.40875132578451767,0.4997606829326753,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,True,0.11048475728269375
Gezondheid Algemeen,1,GGD Kennemerland,0.3536582307187538,0.3182308418465747,0.3890856195909329,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD Amsterdam,0.3534270246429743,0.31802279662736455,0.3888312526585841,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD Gooi en Vechtstreek,0.42419622715660343,0.38170275919165353,0.46668969512155334,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,True,0.0804249800807007
Gezondheid Algemeen,1,GGD Hollands-Midden,0.20867197553422023,0.1877684517877145,0.22957549928072596,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,True,False,-0.1350992715416825
Gezondheid Algemeen,1,GGD Rotterdam-Rijnmond,0.22750821674869673,0.20471778981591648,0.250298643681477,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,True,False,-0.116263030327206
Gezondheid Algemeen,1,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,0.30933427772139266,0.3782082164304128,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD Zeeland,0.29871688796655765,0.26879319771008986,0.32864057822302545,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD West-Brabant,0.4314247332595274,0.3882071563260042,0.4746423101930506,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,True,0.08765348618362467
Gezondheid Algemeen,1,GGD Hart voor Brabant,0.3091975924478789,0.27822400723333385,0.340171177662424,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD Brabant-Zuidoost,0.2587696298664709,0.2328476195488889,0.28469164018405285,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,True,False,-0.08500161720943183
Gezondheid Algemeen,1,GGD Limburg-Noord,0.5465648768921554,0.49181324168157325,0.6013165121027375,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,True,0.20279362981625265
Gezondheid Algemeen,1,GGD Zuid-Limburg,0.3774223699513465,0.3396144302290015,0.41523030967369146,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD Haaglanden,0.4067528204687924,0.3660067297689742,0.4474989111686106,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD Fryslân,0.2575251813786543,0.23172783254687934,0.2833225302104293,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,True,False,-0.08624606569724841
Gezondheid Algemeen,1,GGD Zaanstreek/Waterland,0.34556172754748177,0.31094539845403457,0.38017805664092896,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,False,False,0.0
Gezondheid Algemeen,1,GGD Groningen,0.4496714153011233,0.4046259937307007,0.49471683687154594,GGD Zeeland,0.29871688796655765,False,True,0.15095452733456566
Gezondheid Algemeen,1,GGD Drenthe,0.38617356988288154,0.34748898673436046,0.4248581530314026,GGD Zeeland,0.29871688796655765,False,True,0.08745668191632389
Gezondheid Algemeen,1,GGD IJsselland,0.46476885381006927,0.4182110601850129,0.5113266474351256,GGD Zeeland,0.29871688796655765,False,True,0.16605196584351162
Gezondheid Algemeen,1,GGD Regio Twente,0.5523029856408026,0.49697654064955726,0.6076294306320479,GGD Zeeland,0.29871688796655765,False,True,0.25358609767424495
Gezondheid Algemeen,1,GGD Noord- en Oost-Gelderland,0.3765846625276664,0.33886063937810845,0.4143086856772244,GGD Zeeland,0.29871688796655765,False,True,0.07786777456110877
Gezondheid Algemeen,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,0.37658630430508194,0.3388621166919773,0.4143104919181866,GGD Zeeland,0.29871688796655765,False,True,0.07786941633852429
Gezondheid Algemeen,1,GGD Gelderland-Zuid,0.5579212815507392,0.5020320289200512,0.6138105341814272,GGD Zeeland,0.29871688796655765,False,True,0.2592043935841815
Gezondheid Algemeen,1,GGD Flevoland,0.4767434729152909,0.4289861328049888,0.524500813025593,GGD Zeeland,0.29871688796655765,False,True,0.17802658494873325
Gezondheid Algemeen,1,GGD Regio Utrecht,0.3530525614065048,0.3176858449021351,0.38841927791087455,GGD Zeeland,0.29871688796655765,False,False,0.0
Gezondheid Algemeen,1,GGD Hollands-Noorden,0.4542560043585965,0.40875132578451767,0.4997606829326753,GGD Zeeland,0.29871688796655765,False,True,0.15553911639203882
Gezondheid Algemeen,1,GGD Kennemerland,0.3536582307187538,0.3182308418465747,0.3890856195909329,GGD Zeeland,0.29871688796655765,False,False,0.0
Gezondheid Algemeen,1,GGD Amsterdam,0.3534270246429743,0.31802279662736455,0.3888312526585841,GGD Zeeland,0.29871688796655765,False,False,0.0
Gezondheid Algemeen,1,GGD Gooi en Vechtstreek,0.42419622715660343,0.38170275919165353,0.46668969512155334,GGD Zeeland,0.29871688796655765,False,True,0.12547933919004578
Gezondheid Algemeen,1,GGD Hollands-Midden,0.20867197553422023,0.1877684517877145,0.22957549928072596,GGD Zeeland,0.29871688796655765,True,False,-0.09004491243233742
Gezondheid Algemeen,1,GGD Rotterdam-Rijnmond,0.22750821674869673,0.20471778981591648,0.250298643681477,GGD Zeeland,0.29871688796655765,True,False,-0.07120867121786092
Gezondheid Algemeen,1,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,0.30933427772139266,0.3782082164304128,GGD Zeeland,0.29871688796655765,False,False,0.0
Gezondheid Algemeen,1,GGD Zeeland,0.29871688796655765,0.26879319771008986,0.32864057822302545,GGD Zeeland,0.29871688796655765,False,False,0.0
Gezondheid Algemeen,1,GGD West-Brabant,0.4314247332595274,0.3882071563260042,0.4746423101930506,GGD Zeeland,0.29871688796655765,False,True,0.13270784529296975
Gezondheid Algemeen,1,GGD Hart voor Brabant,0.3091975924478789,0.27822400723333385,0.340171177662424,GGD Zeeland,0.29871688796655765,False,False,0.0
Gezondheid Algemeen,1,GGD Brabant-Zuidoost,0.2587696298664709,0.2328476195488889,0.28469164018405285,GGD Zeeland,0.29871688796655765,False,False,0.0
Gezondheid Algemeen,1,GGD Limburg-Noord,0.5465648768921554,0.49181324168157325,0.6013165121027375,GGD Zeeland,0.29871688796655765,False,True,0.24784798892559773
Gezondheid Algemeen,1,GGD Zuid-Limburg,0.3774223699513465,0.3396144302290015,0.41523030967369146,GGD Zeeland,0.29871688796655765,False,True,0.07870548198478883
Gezondheid Algemeen,1,GGD Haaglanden,0.4067528204687924,0.3660067297689742,0.4474989111686106,GGD Zeeland,0.29871688796655765,False,True,0.10803593250223475
Gezondheid Algemeen,1,GGD Fryslân,0.2575251813786543,0.23172783254687934,0.2833225302104293,GGD Zeeland,0.29871688796655765,False,False,0.0
Gezondheid Algemeen,1,GGD Zaanstreek/Waterland,0.34556172754748177,0.31094539845403457,0.38017805664092896,GGD Zeeland,0.29871688796655765,False,False,0.0
Gezondheid Algemeen,1,GGD Groningen,0.4496714153011233,0.4046259937307007,0.49471683687154594,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Drenthe,0.38617356988288154,0.34748898673436046,0.4248581530314026,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD IJsselland,0.46476885381006927,0.4182110601850129,0.5113266474351256,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Regio Twente,0.5523029856408026,0.49697654064955726,0.6076294306320479,GGD West-Brabant,0.4314247332595274,False,True,0.1208782523812752
Gezondheid Algemeen,1,GGD Noord- en Oost-Gelderland,0.3765846625276664,0.33886063937810845,0.4143086856772244,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,0.37658630430508194,0.3388621166919773,0.4143104919181866,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Gelderland-Zuid,0.5579212815507392,0.5020320289200512,0.6138105341814272,GGD West-Brabant,0.4314247332595274,False,True,0.12649654829121176
Gezondheid Algemeen,1,GGD Flevoland,0.4767434729152909,0.4289861328049888,0.524500813025593,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Regio Utrecht,0.3530525614065048,0.3176858449021351,0.38841927791087455,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Hollands-Noorden,0.4542560043585965,0.40875132578451767,0.4997606829326753,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Kennemerland,0.3536582307187538,0.3182308418465747,0.3890856195909329,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Amsterdam,0.3534270246429743,0.31802279662736455,0.3888312526585841,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Gooi en Vechtstreek,0.42419622715660343,0.38170275919165353,0.46668969512155334,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Hollands-Midden,0.20867197553422023,0.1877684517877145,0.22957549928072596,GGD West-Brabant,0.4314247332595274,True,False,-0.22275275772530717
Gezondheid Algemeen,1,GGD Rotterdam-Rijnmond,0.22750821674869673,0.20471778981591648,0.250298643681477,GGD West-Brabant,0.4314247332595274,True,False,-0.20391651651083068
Gezondheid Algemeen,1,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,0.30933427772139266,0.3782082164304128,GGD West-Brabant,0.4314247332595274,True,False,-0.08765348618362467
Gezondheid Algemeen,1,GGD Zeeland,0.29871688796655765,0.26879319771008986,0.32864057822302545,GGD West-Brabant,0.4314247332595274,True,False,-0.13270784529296975
Gezondheid Algemeen,1,GGD West-Brabant,0.4314247332595274,0.3882071563260042,0.4746423101930506,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Hart voor Brabant,0.3091975924478789,0.27822400723333385,0.340171177662424,GGD West-Brabant,0.4314247332595274,True,False,-0.12222714081164848
Gezondheid Algemeen,1,GGD Brabant-Zuidoost,0.2587696298664709,0.2328476195488889,0.28469164018405285,GGD West-Brabant,0.4314247332595274,True,False,-0.1726551033930565
Gezondheid Algemeen,1,GGD Limburg-Noord,0.5465648768921554,0.49181324168157325,0.6013165121027375,GGD West-Brabant,0.4314247332595274,False,True,0.11514014363262798
Gezondheid Algemeen,1,GGD Zuid-Limburg,0.3774223699513465,0.3396144302290015,0.41523030967369146,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Haaglanden,0.4067528204687924,0.3660067297689742,0.4474989111686106,GGD West-Brabant,0.4314247332595274,False,False,0.0
Gezondheid Algemeen,1,GGD Fryslân,0.2575251813786543,0.23172783254687934,0.2833225302104293,GGD West-Brabant,0.4314247332595274,True,False,-0.17389955188087308
Gezondheid Algemeen,1,GGD Zaanstreek/Waterland,0.34556172754748177,0.31094539845403457,0.38017805664092896,GGD West-Brabant,0.4314247332595274,True,False,-0.08586300571204564
Gezondheid Algemeen,1,GGD Groningen,0.4496714153011233,0.4046259937307007,0.49471683687154594,GGD Hart voor Brabant,0.3091975924478789,False,True,0.1404738228532444
Gezondheid Algemeen,1,GGD Drenthe,0.38617356988288154,0.34748898673436046,0.4248581530314026,GGD Hart voor Brabant,0.3091975924478789,False,True,0.07697597743500262
Gezondheid Algemeen,1,GGD IJsselland,0.46476885381006927,0.4182110601850129,0.5113266474351256,GGD Hart voor Brabant,0.3091975924478789,False,True,0.15557126136219035
Gezondheid Algemeen,1,GGD Regio Twente,0.5523029856408026,0.49697654064955726,0.6076294306320479,GGD Hart voor Brabant,0.3091975924478789,False,True,0.24310539319292368
Gezondheid Algemeen,1,GGD Noord- en Oost-Gelderland,0.3765846625276664,0.33886063937810845,0.4143086856772244,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,0.37658630430508194,0.3388621166919773,0.4143104919181866,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Gelderland-Zuid,0.5579212815507392,0.5020320289200512,0.6138105341814272,GGD Hart voor Brabant,0.3091975924478789,False,True,0.24872368910286025
Gezondheid Algemeen,1,GGD Flevoland,0.4767434729152909,0.4289861328049888,0.524500813025593,GGD Hart voor Brabant,0.3091975924478789,False,True,0.16754588046741198
Gezondheid Algemeen,1,GGD Regio Utrecht,0.3530525614065048,0.3176858449021351,0.38841927791087455,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Hollands-Noorden,0.4542560043585965,0.40875132578451767,0.4997606829326753,GGD Hart voor Brabant,0.3091975924478789,False,True,0.14505841191071756
Gezondheid Algemeen,1,GGD Kennemerland,0.3536582307187538,0.3182308418465747,0.3890856195909329,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Amsterdam,0.3534270246429743,0.31802279662736455,0.3888312526585841,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Gooi en Vechtstreek,0.42419622715660343,0.38170275919165353,0.46668969512155334,GGD Hart voor Brabant,0.3091975924478789,False,True,0.11499863470872451
Gezondheid Algemeen,1,GGD Hollands-Midden,0.20867197553422023,0.1877684517877145,0.22957549928072596,GGD Hart voor Brabant,0.3091975924478789,True,False,-0.10052561691365869
Gezondheid Algemeen,1,GGD Rotterdam-Rijnmond,0.22750821674869673,0.20471778981591648,0.250298643681477,GGD Hart voor Brabant,0.3091975924478789,True,False,-0.08168937569918219
Gezondheid Algemeen,1,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,0.30933427772139266,0.3782082164304128,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Zeeland,0.29871688796655765,0.26879319771008986,0.32864057822302545,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD West-Brabant,0.4314247332595274,0.3882071563260042,0.4746423101930506,GGD Hart voor Brabant,0.3091975924478789,False,True,0.12222714081164848
Gezondheid Algemeen,1,GGD Hart voor Brabant,0.3091975924478789,0.27822400723333385,0.340171177662424,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Brabant-Zuidoost,0.2587696298664709,0.2328476195488889,0.28469164018405285,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Limburg-Noord,0.5465648768921554,0.49181324168157325,0.6013165121027375,GGD Hart voor Brabant,0.3091975924478789,False,True,0.23736728444427646
Gezondheid Algemeen,1,GGD Zuid-Limburg,0.3774223699513465,0.3396144302290015,0.41523030967369146,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Haaglanden,0.4067528204687924,0.3660067297689742,0.4474989111686106,GGD Hart voor Brabant,0.3091975924478789,False,True,0.09755522802091349
Gezondheid Algemeen,1,GGD Fryslân,0.2575251813786543,0.23172783254687934,0.2833225302104293,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Zaanstreek/Waterland,0.34556172754748177,0.31094539845403457,0.38017805664092896,GGD Hart voor Brabant,0.3091975924478789,False,False,0.0
Gezondheid Algemeen,1,GGD Groningen,0.4496714153011233,0.4046259937307007,0.49471683687154594,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.19090178543465242
Gezondheid Algemeen,1,GGD Drenthe,0.38617356988288154,0.34748898673436046,0.4248581530314026,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.12740394001641064
Gezondheid Algemeen,1,GGD IJsselland,0.46476885381006927,0.4182110601850129,0.5113266474351256,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.20599922394359838
Gezondheid Algemeen,1,GGD Regio Twente,0.5523029856408026,0.49697654064955726,0.6076294306320479,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.2935333557743317
Gezondheid Algemeen,1,GGD Noord- en Oost-Gelderland,0.3765846625276664,0.33886063937810845,0.4143086856772244,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.11781503266119553
Gezondheid Algemeen,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,0.37658630430508194,0.3388621166919773,0.4143104919181866,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.11781667443861105
Gezondheid Algemeen,1,GGD Gelderland-Zuid,0.5579212815507392,0.5020320289200512,0.6138105341814272,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.29915165168426827
Gezondheid Algemeen,1,GGD Flevoland,0.4767434729152909,0.4289861328049888,0.524500813025593,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.21797384304882
Gezondheid Algemeen,1,GGD Regio Utrecht,0.3530525614065048,0.3176858449021351,0.38841927791087455,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.09428293154003392
Gezondheid Algemeen,1,GGD Hollands-Noorden,0.4542560043585965,0.40875132578451767,0.4997606829326753,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.19548637449212558
Gezondheid Algemeen,1,GGD Kennemerland,0.3536582307187538,0.3182308418465747,0.3890856195909329,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.0948886008522829
Gezondheid Algemeen,1,GGD Amsterdam,0.3534270246429743,0.31802279662736455,0.3888312526585841,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.09465739477650342
Gezondheid Algemeen,1,GGD Gooi en Vechtstreek,0.42419622715660343,0.38170275919165353,0.46668969512155334,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.16542659729013254
Gezondheid Algemeen,1,GGD Hollands-Midden,0.20867197553422023,0.1877684517877145,0.22957549928072596,GGD Brabant-Zuidoost,0.2587696298664709,True,False,-0.05009765433225066
Gezondheid Algemeen,1,GGD Rotterdam-Rijnmond,0.22750821674869673,0.20471778981591648,0.250298643681477,GGD Brabant-Zuidoost,0.2587696298664709,False,False,0.0
Gezondheid Algemeen,1,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,0.30933427772139266,0.3782082164304128,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.08500161720943183
Gezondheid Algemeen,1,GGD Zeeland,0.29871688796655765,0.26879319771008986,0.32864057822302545,GGD Brabant-Zuidoost,0.2587696298664709,False,False,0.0
Gezondheid Algemeen,1,GGD West-Brabant,0.4314247332595274,0.3882071563260042,0.4746423101930506,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.1726551033930565
Gezondheid Algemeen,1,GGD Hart voor Brabant,0.3091975924478789,0.27822400723333385,0.340171177662424,GGD Brabant-Zuidoost,0.2587696298664709,False,False,0.0
Gezondheid Algemeen,1,GGD Brabant-Zuidoost,0.2587696298664709,0.2328476195488889,0.28469164018405285,GGD Brabant-Zuidoost,0.2587696298664709,False,False,0.0
Gezondheid Algemeen,1,GGD Limburg-Noord,0.5465648768921554,0.49181324168157325,0.6013165121027375,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.2877952470256845
Gezondheid Algemeen,1,GGD Zuid-Limburg,0.3774223699513465,0.3396144302290015,0.41523030967369146,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.11865274008487559
Gezondheid Algemeen,1,GGD Haaglanden,0.4067528204687924,0.3660067297689742,0.4474989111686106,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.1479831906023215
Gezondheid Algemeen,1,GGD Fryslân,0.2575251813786543,0.23172783254687934,0.2833225302104293,GGD Brabant-Zuidoost,0.2587696298664709,False,False,0.0
Gezondheid Algemeen,1,GGD Zaanstreek/Waterland,0.34556172754748177,0.31094539845403457,0.38017805664092896,GGD Brabant-Zuidoost,0.2587696298664709,False,True,0.08679209768101087
Gezondheid Algemeen,1,GGD Groningen,0.4496714153011233,0.4046259937307007,0.49471683687154594,GGD Limburg-Noord,0.5465648768921554,False,False,0.0
Gezondheid Algemeen,1,GGD Drenthe,0.38617356988288154,0.34748898673436046,0.4248581530314026,GGD Limburg-Noord,0.5465648768921554,True,False,-0.16039130700927384
Gezondheid Algemeen,1,GGD IJsselland,0.46476885381006927,0.4182110601850129,0.5113266474351256,GGD Limburg-Noord,0.5465648768921554,False,False,0.0
Gezondheid Algemeen,1,GGD Regio Twente,0.5523029856408026,0.49697654064955726,0.6076294306320479,GGD Limburg-Noord,0.5465648768921554,False,False,0.0
Gezondheid Algemeen,1,GGD Noord- en Oost-Gelderland,0.3765846625276664,0.33886063937810845,0.4143086856772244,GGD Limburg-Noord,0.5465648768921554,True,False,-0.16998021436448896
Gezondheid Algemeen,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,0.37658630430508194,0.3388621166919773,0.4143104919181866,GGD Limburg-Noord,0.5465648768921554,True,False,-0.16997857258707344
Gezondheid Algemeen,1,GGD Gelderland-Zuid,0.5579212815507392,0.5020320289200512,0.6138105341814272,GGD Limburg-Noord,0.5465648768921554,False,False,0.0
Gezondheid Algemeen,1,GGD Flevoland,0.4767434729152909,0.4289861328049888,0.524500813025593,GGD Limburg-Noord,0.5465648768921554,False,False,0.0
Gezondheid Algemeen,1,GGD Regio Utrecht,0.3530525614065048,0.3176858449021351,0.38841927791087455,GGD Limburg-Noord,0.5465648768921554,True,False,-0.19351231548565057
Gezondheid Algemeen,1,GGD Hollands-Noorden,0.4542560043585965,0.40875132578451767,0.4997606829326753,GGD Limburg-Noord,0.5465648768921554,False,False,0.0
Gezondheid Algemeen,1,GGD Kennemerland,0.3536582307187538,0.3182308418465747,0.3890856195909329,GGD Limburg-Noord,0.5465648768921554,True,False,-0.19290664617340159
Gezondheid Algemeen,1,GGD Amsterdam,0.3534270246429743,0.31802279662736455,0.3888312526585841,GGD Limburg-Noord,0.5465648768921554,True,False,-0.19313785224918106
Gezondheid Algemeen,1,GGD Gooi en Vechtstreek,0.42419622715660343,0.38170275919165353,0.46668969512155334,GGD Limburg-Noord,0.5465648768921554,True,False,-0.12236864973555195
Gezondheid Algemeen,1,GGD Hollands-Midden,0.20867197553422023,0.1877684517877145,0.22957549928072596,GGD Limburg-Noord,0.5465648768921554,True,False,-0.33789290135793515
Gezondheid Algemeen,1,GGD Rotterdam-Rijnmond,0.22750821674869673,0.20471778981591648,0.250298643681477,GGD Limburg-Noord,0.5465648768921554,True,False,-0.3190566601434587
Gezondheid Algemeen,1,Dienst Gezondheid & Jeugd ZHZ,0.34377124707590273,0.30933427772139266,0.3782082164304128,GGD Limburg-Noord,0.5465648768921554,True,False,-0.20279362981625265
Gezondheid Algemeen,1,GGD Zeeland,0.29871688796655765,0.26879319771008986,0.32864057822302545,GGD Limburg-Noord,0.5465648768921554,True,False,-0.24784798892559773
Gezondheid Algemeen,1,GGD West-Brabant,0.4314247332595274,0.3882071563260042,0.4746423101930506,GGD Limburg-Noord,0.5465648768921554,True,False,-0.11514014363262798
Gezondheid Algemeen,1,GGD Hart voor Brabant,0.3091975924478789,0.27822400723333385,0.340171177662424,GGD Limburg-Noord,0.5465648768921554,True,False,-0.23736728444427646
Gezondheid Algemeen,1,GGD Brabant-Zuidoost,0.2587696298664709,0.2328476195488889,0.28469164018405285,GGD Limburg-Noord,0.5465648768921554,True,False,-0.2877952470256845
Gezondheid Algemeen,1,GGD Limburg-Noord,0.5465648768921554,0.49181324168157325,0.6013165121027375,GGD Limburg-Noord,0.5465648768921554,False,False,0.0
Gezondheid Algemeen,1,GGD Zuid-Limburg,0.3774223699513465,0.3396144302290015,0.41523030967369146,GGD Limburg-Noord,0.5465648768921554,True,False,-0.1691425069408089
Gezondheid Algemeen,1,GGD Haaglanden,0.4067528204687924,0.3660067297689742,0.4474989111686106,GGD Limburg-Noord,0.5465648768921554,True,False,-0.13981205642336297
Gezondheid Algemeen,1,GGD Fryslân,0.2575251813786543,0.23172783254687934,0.2833225302104293,GGD Limburg-Noord,0.5465648768921554,True,False,-0.28903969551350106
Gezondheid Algemeen,1,GGD Zaanstreek/Waterland,0.34556172754748177,0.31094539845403457,0.38017805664092896,GGD Limburg-Noord,0.5465648768921554,True,False,-0.20100314934467362
Gezondheid Algemeen,1,GGD Groningen,0.4496714153011233,0.4046259937307007,0.49471683687154594,GGD Zuid-Limburg,0.3774223699513465,False,False,0.0
Gezondheid Algemeen,1,GGD Drenthe,0.38617356988288154,0.34748898673436046,0.4248581530314026,GGD Zuid-Limburg,0.3774223699513465,False,False,0.0
Gezondheid Algemeen,1,GGD IJsselland,0.46476885381006927,0.4182110601850129,0.5113266474351256,GGD Zuid-Limburg,0.3774223699513465,False,True,0.08734648385872279
Gezondheid Algemeen,1,GGD Regio Twente,0.5523029856408026,0.49697654064955726,0.6076294306320479,GGD Zuid-Limburg,0.3774223699513465,False,True,0.17488061568945612
Gezondheid Algemeen,1,GGD Noord- en Oost-Gelderland,0.3765846625276664,0.33886063937810845,0.4143086856772244,GGD Zuid-Limburg,0.3774223699513465,False,False,0.0
Gezondheid Algemeen,1,Veiligheids- en Gezondheidsregio Gelderland-Midden,0.37658630430508194,0.3388621166919773,0.4143104919181866,GGD Zuid-Limburg,0.3774223699513465,False,False,0.0
Gezondheid Algemeen,1,GGD Gelderland-Zuid,0.5579212815507392,0.5020320289200512,0.6138105341814272,GGD Zuid-Limburg,0.3774223699513465,False,True,0.1804989115993927
